datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_CA-NB_avg,carbon_intensity_exchange_CA-NB_avg,power_net_import_CA-ON_avg,carbon_intensity_exchange_CA-ON_avg,power_net_import_US-NE-ISNE_avg,carbon_intensity_exchange_US-NE-ISNE_avg,power_net_import_US-NY-NYIS_avg,carbon_intensity_exchange_US-NY-NYIS_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_CA-NB_avg,latest_forecasted_power_net_import_CA-ON_avg,latest_forecasted_power_net_import_US_avg,latest_forecasted_power_net_import_US-NE-ISNE_avg,latest_forecasted_power_net_import_US-NY-NYIS_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg,marginal_carbon_avg,marginal_forecast_avg
2022-06-03 07:00:00+00:00,2022-05-31T07:44:53.634945+00:00,2023-01-09T21:16:33.174476+00:00,1654239600.0,CA-QC,30.25,0.57,30.74,,22.76,17486.5,,,1134.31,3853.99,14766.82,hydroquebec.com,0.15,95.86,0.0,100.0,0.0,0.0,627.0,0.0,874.0,0.0,15985.5,,0.0,0.0,588.65,0.0,497.84,0.0,730.82,0.0,12926.88,22.64,0.0,0.0,0.0,0.0,,,-857.42,30.25,1134.31,22.76,-1522.78,30.25,-1473.79,30.25,-2.19,-1.22,0.15,277.23,274.03,0.04,,,,,,,,,,,949.4666666666667,1015.9334780092591
2022-06-03 08:00:00+00:00,2022-05-31T08:41:12.492434+00:00,2023-01-09T20:56:47.152988+00:00,1654243200.0,CA-QC,30.22,0.57,30.69,,22.87,17612.0,,,1135.63,3892.37,14855.27,hydroquebec.com,0.15,95.83,0.0,100.0,0.0,0.0,627.0,0.0,869.0,0.0,16116.0,,0.0,0.0,596.13,0.0,497.44,0.0,720.03,0.0,13018.68,22.98,0.0,0.0,0.0,0.0,,,-872.0,30.22,1135.63,22.87,-1521.15,30.22,-1499.21,30.22,-2.21,-1.16,2.4,277.06,273.93,0.11,,,,,,,,,,,959.2166666666667,1015.3783275462963
2022-06-03 09:00:00+00:00,2022-05-31T09:42:31.419794+00:00,2023-01-09T21:10:30.813823+00:00,1654246800.0,CA-QC,30.13,0.54,30.57,,22.92,17835.0,,,1076.22,3908.77,15002.45,hydroquebec.com,0.15,96.07,0.0,100.0,0.0,0.0,625.0,0.0,894.5,0.0,16315.5,,0.0,0.0,567.07,0.0,496.4,0.0,733.33,0.0,13183.87,21.78,0.0,0.0,0.0,0.0,,,-888.8,30.13,1076.22,22.92,-1519.98,30.13,-1499.99,30.13,-2.26,-1.07,11.94,277.11,273.87,0.17,,,,,,,,,,,987.4916666666667,1015.9028645833333
2022-06-03 10:00:00+00:00,2022-05-31T10:42:27.319432+00:00,2023-01-09T20:56:51.251995+00:00,1654250400.0,CA-QC,29.93,0.29,30.15,,23.0,19032.0,,,612.27,3891.38,15752.89,hydroquebec.com,0.08,97.88,0.0,100.0,0.0,0.0,624.5,0.0,885.5,0.0,17522.0,,0.0,0.0,321.12,0.0,500.81,0.0,721.66,0.03,14196.91,12.37,0.0,0.0,0.0,0.0,,,-894.0,29.95,612.27,23.0,-1520.37,29.95,-1477.01,29.95,-2.38,-0.97,33.9,277.67,274.04,0.24,,,,,,,,,,,959.9833333333335,1014.1418113425926
2022-06-03 11:00:00+00:00,2022-05-31T11:44:04.502603+00:00,2023-01-09T20:56:47.152988+00:00,1654254000.0,CA-QC,29.47,0.06,29.52,,23.04,21173.0,,,134.79,3944.09,17363.7,hydroquebec.com,0.02,99.58,0.0,100.0,0.0,0.0,622.5,0.0,879.5,0.5,19670.5,,0.0,0.0,71.02,0.0,507.01,0.0,718.55,0.5,16063.9,2.72,0.0,0.0,0.0,0.0,,,-899.17,29.49,134.79,23.04,-1520.1,29.49,-1524.83,29.49,-2.59,-0.72,68.06,278.53,274.22,0.26,,,,,,,,,,,953.9166666666666,1012.687644675926
2022-06-03 12:00:00+00:00,2022-05-31T12:45:06.692119+00:00,2023-01-09T21:10:30.813823+00:00,1654257600.0,CA-QC,29.16,0.0,29.16,,,22752.0,,,0.0,4039.96,18712.04,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,621.5,0.0,822.5,3.0,21305.0,,0.0,0.0,0.0,0.0,511.11,0.0,676.22,2.47,17522.24,0.0,0.0,0.0,0.0,0.0,,,-906.0,29.16,-110.79,29.16,-1519.26,29.16,-1503.91,29.16,-2.64,-0.52,111.49,279.42,274.43,0.33,,,,,,,,,,,972.8416666666668,1011.9784432870371
2022-06-03 13:00:00+00:00,2022-05-31T13:42:35.111272+00:00,2023-01-09T20:56:47.152988+00:00,1654261200.0,CA-QC,29.13,0.0,29.13,,,23251.0,,,0.0,4038.77,19212.23,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,621.0,0.0,668.0,6.0,21956.0,,0.0,0.0,0.0,0.0,513.13,0.0,551.97,4.96,18142.17,0.0,0.0,0.0,0.0,0.0,,,-910.0,29.13,-16.83,29.15,-1520.88,29.13,-1591.06,29.13,-2.65,-0.39,457.82,280.32,274.63,0.05,,,,,,,,,,,977.725,1010.7313657407407
2022-06-03 14:00:00+00:00,2022-05-31T14:42:39.892353+00:00,2023-01-09T20:56:51.251995+00:00,1654264800.0,CA-QC,29.1,0.0,29.1,,,23435.5,,,0.0,4344.49,19091.01,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,619.0,0.0,632.0,8.0,22176.5,,0.0,0.0,0.0,0.0,504.24,0.0,514.9,6.52,18065.35,0.0,0.0,0.0,0.0,0.0,,,-900.83,29.1,-316.29,29.1,-1522.97,29.1,-1604.39,29.1,-2.65,-0.28,516.53,281.17,274.75,0.1,,,,,,,,,,,996.1583333333332,1009.7352430555555
2022-06-03 15:00:00+00:00,2022-05-31T15:42:32.794348+00:00,2023-01-09T21:16:33.174476+00:00,1654268400.0,CA-QC,29.04,0.0,29.04,,,23423.0,,,0.0,3965.88,19457.12,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,619.0,0.0,742.5,9.0,22052.5,,0.0,0.0,0.0,0.0,514.19,0.0,616.7,7.48,18318.76,0.0,0.0,0.0,0.0,0.0,,,-913.75,29.04,-44.52,29.04,-1524.36,29.04,-1483.25,29.04,-2.59,-0.16,572.23,282.1,274.93,0.15,,,,,,,,,,,1003.4999999999999,1008.6967013888889
2022-06-03 16:00:00+00:00,2022-05-31T16:44:11.592858+00:00,2023-01-09T20:56:51.251995+00:00,1654272000.0,CA-QC,28.98,0.0,28.98,,,23628.0,,,0.0,4569.23,19058.77,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,620.0,0.0,788.0,9.0,22211.0,,0.0,0.0,0.0,0.0,500.08,0.0,635.56,7.26,17915.87,0.0,0.0,0.0,0.0,0.0,,,-901.5,28.98,-540.78,28.98,-1524.46,28.98,-1602.48,28.98,-2.55,-0.12,603.53,282.43,274.86,0.21,,,,,,,,,,,1020.5333333333332,1008.2394097222221
2022-06-03 17:00:00+00:00,2022-05-31T17:42:21.366891+00:00,2023-01-09T21:10:30.813823+00:00,1654275600.0,CA-QC,29.03,0.0,29.03,,29.99,23536.0,,,0.0,4061.49,19474.51,hydroquebec.com,0.0,99.98,0.0,100.0,0.0,0.0,621.5,0.0,759.0,9.0,22146.5,,0.0,0.0,2.75,0.0,514.11,0.0,628.06,7.54,18321.87,0.17,0.0,0.0,0.0,0.0,,,-881.67,29.03,-86.34,29.05,-1524.99,29.03,-1568.49,29.03,-2.53,-0.09,636.83,283.04,275.05,0.26,,,,,,,,,,,992.3666666666667,1006.2915798611111
2022-06-03 18:00:00+00:00,2022-05-31T18:45:03.711177+00:00,2023-01-09T21:10:30.813823+00:00,1654279200.0,CA-QC,29.32,0.33,29.26,,32.45,22669.5,,,486.36,4024.52,19131.34,hydroquebec.com,0.09,98.73,0.0,100.0,0.0,0.0,622.0,0.0,701.5,8.5,21337.5,,0.0,0.0,225.82,0.0,514.12,0.0,604.4,12.64,17757.45,16.91,0.0,0.0,0.0,0.0,,,-880.0,29.33,486.36,32.45,-1525.86,29.33,-1618.66,29.33,-2.45,-0.11,646.75,283.22,275.18,0.32,,,,,,,,,,,1000.275,1005.0627604166667
2022-06-03 19:00:00+00:00,2022-05-31T19:43:07.548944+00:00,2023-01-09T21:14:37.330160+00:00,1654282800.0,CA-QC,29.38,0.34,29.33,,31.62,22283.0,,,511.26,4263.32,18530.94,hydroquebec.com,0.09,98.69,0.0,100.0,0.0,0.0,619.0,0.0,692.0,8.5,20963.5,,0.0,0.0,226.44,0.0,503.48,0.0,603.93,12.55,17167.62,16.91,0.0,0.0,0.0,0.0,,,-889.17,29.38,511.26,31.62,-1677.49,29.38,-1696.66,29.38,-2.39,-0.15,641.05,283.35,275.24,0.05,,,,,,,,,,,990.1083333333332,1003.3260995370371
2022-06-03 20:00:00+00:00,2022-05-31T20:42:06.173012+00:00,2023-01-09T21:14:37.330160+00:00,1654286400.0,CA-QC,29.37,0.3,29.33,,31.53,22484.5,,,462.1,4198.12,18748.48,hydroquebec.com,0.08,98.82,0.0,100.0,0.0,0.0,622.5,0.0,665.5,8.0,21188.5,,0.0,0.0,205.48,0.0,508.98,0.0,584.42,10.92,17423.34,15.34,0.0,0.0,0.0,0.0,,,-890.0,29.37,462.1,31.53,-1704.96,29.37,-1603.15,29.37,-2.36,-0.21,590.56,283.22,275.35,0.1,,,,,,,,,,,1027.6083333333333,1003.3700231481481
2022-06-03 21:00:00+00:00,2022-05-31T21:43:06.907329+00:00,2023-01-09T21:10:30.813823+00:00,1654290000.0,CA-QC,29.36,0.21,29.32,,31.67,23004.0,,,321.03,4330.11,18994.92,hydroquebec.com,0.06,99.2,0.0,100.0,0.0,0.0,628.5,0.0,549.0,6.0,21820.5,,0.0,0.0,141.95,0.0,512.14,0.0,474.21,7.56,17848.42,10.64,0.0,0.0,0.0,0.0,,,-899.17,29.36,321.03,31.67,-1896.29,29.36,-1534.65,29.36,-2.37,-0.16,540.42,283.02,275.34,0.13,,,,,,,,,,,1033.325,1002.6557581018518
2022-06-03 22:00:00+00:00,2022-05-31T22:43:40.667472+00:00,2023-01-09T20:56:47.152988+00:00,1654293600.0,CA-QC,29.28,0.0,29.28,,,23468.0,,,0.0,4410.85,19057.15,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,631.0,0.0,471.5,4.0,22361.5,,0.0,0.0,0.0,0.0,512.4,0.0,382.87,3.25,18158.64,0.0,0.0,0.0,0.0,0.0,,,-900.0,29.28,-116.64,29.28,-1904.46,29.28,-1489.75,29.28,-2.35,-0.27,483.8,282.72,275.58,0.19,,,,,,,,,,,1032.6333333333332,1001.8807291666666
2022-06-03 23:00:00+00:00,2022-05-31T23:43:28.438628+00:00,2023-01-09T20:56:47.152988+00:00,1654297200.0,CA-QC,29.32,0.0,29.32,,,23312.5,,,0.0,4395.15,18917.35,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,633.5,0.0,509.0,1.5,22168.5,,0.0,0.0,0.0,0.0,514.05,0.0,412.91,1.22,17989.17,0.0,0.0,0.0,0.0,0.0,,,-900.0,29.32,-88.43,29.32,-1905.37,29.32,-1501.35,29.32,-2.31,-0.23,431.98,282.16,275.73,0.22,,,,,,,,,,,1031.0833333333333,1001.2353009259258
2022-06-04 00:00:00+00:00,2022-06-01T00:43:44.469338+00:00,2023-01-09T20:56:51.251995+00:00,1654300800.0,CA-QC,29.37,0.14,29.35,,32.05,22801.5,,,210.02,4311.22,18700.3,hydroquebec.com,0.04,99.46,0.0,100.0,0.0,0.0,633.0,0.0,648.5,0.0,21520.0,,0.0,0.0,94.62,0.0,514.63,0.0,544.81,0.28,17538.73,7.23,0.0,0.0,0.0,0.0,,,-900.0,29.37,210.02,32.05,-1904.47,29.37,-1506.75,29.37,-2.23,-0.32,378.27,281.21,275.78,0.25,,,,,,,,,,,1023.566666666667,1000.7288483796297
2022-06-04 01:00:00+00:00,2022-06-01T01:42:29.218303+00:00,2023-01-09T20:56:47.152988+00:00,1654304400.0,CA-QC,29.49,0.41,29.44,,31.45,22176.0,,,613.77,4288.58,18501.18,hydroquebec.com,0.11,98.4,0.0,100.0,0.0,0.0,634.5,0.0,774.5,0.0,20767.0,,0.0,0.0,275.3,0.0,515.75,0.0,684.64,0.17,17004.77,20.56,0.0,0.0,0.0,0.0,,,-884.42,29.5,613.77,31.45,-1903.93,29.5,-1500.24,29.5,-2.2,-0.44,35.98,280.17,275.55,0.03,,,,,,,,,,,1019.4250000000001,1000.715162037037
2022-06-04 02:00:00+00:00,2022-06-01T02:42:52.436235+00:00,2023-01-09T21:10:30.813823+00:00,1654308000.0,CA-QC,29.46,0.41,29.61,,25.55,21238.5,,,836.62,4288.18,17786.95,hydroquebec.com,0.11,97.82,0.0,100.0,0.0,0.0,636.5,0.0,920.5,0.0,19681.5,,0.0,0.0,368.45,0.0,513.66,0.0,832.78,0.0,16052.47,19.59,0.0,0.0,0.0,0.0,,,-883.0,29.46,836.62,25.55,-1905.18,29.46,-1500.0,29.46,-2.16,-0.43,20.81,279.5,275.37,0.05,,,,,,,,,,,979.8166666666667,999.7544270833333
2022-06-04 03:00:00+00:00,2022-06-01T03:44:37.545840+00:00,2023-01-09T21:14:37.330160+00:00,1654311600.0,CA-QC,29.59,0.41,30.02,,21.63,20108.5,,,1092.4,4397.2,16803.7,hydroquebec.com,0.11,96.97,0.0,100.0,0.0,0.0,650.5,0.0,996.0,0.0,18462.0,,0.0,0.0,490.82,0.0,516.66,0.0,907.41,0.0,14869.99,18.82,0.0,0.0,0.0,0.0,,,-880.25,29.6,1092.4,21.63,-1766.95,29.57,-1750.0,29.55,-2.01,-0.48,14.05,278.92,275.24,0.08,,,,,,,,,,,967.8416666666667,999.1730324074074
2022-06-04 04:00:00+00:00,2022-06-01T04:42:15.169503+00:00,2023-01-09T21:10:30.813823+00:00,1654315200.0,CA-QC,30.05,0.45,30.53,,21.54,19053.0,,,1080.1,3980.91,16152.19,hydroquebec.com,0.12,96.69,0.0,100.0,0.0,0.0,665.5,0.0,972.0,0.0,17415.5,,0.0,0.0,515.41,0.0,534.42,0.0,897.91,0.0,14184.76,19.7,0.0,0.0,0.0,0.0,,,-880.0,30.05,1080.1,21.54,-1600.91,30.05,-1500.0,30.05,-2.0,-0.4,10.46,278.69,275.09,0.09,,,,,,,,,,,985.1500000000001,1000.1041956018519
2022-06-04 05:00:00+00:00,2022-06-01T05:43:28.684382+00:00,2023-01-09T21:16:33.174476+00:00,1654318800.0,CA-QC,30.21,0.38,30.83,,19.5,18255.0,,,1044.66,3876.0,15423.66,hydroquebec.com,0.1,96.5,0.0,100.0,0.0,0.0,665.0,0.0,952.0,0.0,16638.0,,0.0,0.0,524.55,0.0,531.76,0.0,843.2,0.0,13508.44,15.71,0.0,0.0,0.0,0.0,,,-880.0,30.21,1044.66,19.5,-1525.57,30.21,-1470.43,30.21,-1.83,-0.41,8.43,278.24,274.95,0.12,,,,,,,,,,,986.4583333333331,1000.933449074074
2022-06-04 06:00:00+00:00,2022-06-01T06:44:09.559393+00:00,2023-01-09T20:56:51.251995+00:00,1654322400.0,CA-QC,30.3,0.29,31.05,,17.23,17869.5,,,1025.69,3884.4,15010.79,hydroquebec.com,0.08,96.31,0.0,100.0,0.0,0.0,665.5,0.0,861.0,0.0,16343.0,,0.0,0.0,542.46,0.0,528.74,0.0,730.06,0.0,13197.76,11.76,0.0,0.0,0.0,0.0,,,-880.0,30.3,1025.69,17.23,-1524.98,30.3,-1479.42,30.3,-1.76,-0.41,7.03,277.99,274.81,0.15,,,,,,,,,,,910.9416666666667,999.0377025462963
2022-06-04 07:00:00+00:00,2022-06-01T07:43:59.310514+00:00,2023-01-09T21:14:37.330160+00:00,1654326000.0,CA-QC,30.47,0.15,31.2,,14.71,17673.0,,,816.01,3619.89,14869.11,hydroquebec.com,0.04,96.95,0.0,100.0,0.0,0.0,665.0,0.0,746.0,0.0,16262.0,,0.0,0.0,448.0,0.0,534.8,0.0,625.7,0.0,13254.52,6.09,0.0,0.0,0.0,0.0,,,-880.0,30.47,816.01,14.71,-1524.4,30.47,-1215.49,30.47,-1.67,-0.45,0.17,277.74,274.69,0.03,,,,,,,,,,,920.8583333333335,999.2027777777777
2022-06-04 08:00:00+00:00,2022-06-01T08:43:54.561569+00:00,2023-01-09T21:10:30.813823+00:00,1654329600.0,CA-QC,30.39,0.22,31.39,,14.97,17322.0,,,1119.49,3431.53,15009.96,hydroquebec.com,0.06,95.77,0.0,100.0,0.0,0.0,663.5,0.0,670.5,0.0,15988.0,,0.0,0.0,625.77,0.0,540.02,0.0,569.23,0.0,13266.17,8.77,0.0,0.0,0.0,0.0,,,-880.0,30.39,1119.49,14.97,-1522.94,30.39,-1028.59,30.39,-1.59,-0.49,2.55,277.56,274.59,0.06,,,,,,,,,,,957.5166666666668,999.8590856481482
2022-06-04 09:00:00+00:00,2022-06-01T09:42:09.064712+00:00,2023-01-09T20:56:51.251995+00:00,1654333200.0,CA-QC,30.54,0.19,31.43,,14.9,17323.0,,,980.59,3527.32,14776.27,hydroquebec.com,0.05,96.34,0.0,100.0,0.0,0.0,663.0,0.0,609.5,0.0,16050.5,,0.0,0.0,532.74,0.0,535.21,0.0,526.57,0.0,13174.29,7.46,0.0,0.0,0.0,0.0,,,-854.33,30.54,980.59,14.9,-1522.64,30.54,-1150.35,30.54,-1.53,-0.56,12.59,277.66,274.67,0.09,,,,,,,,,,,950.5499999999998,999.3953993055555
2022-06-04 10:00:00+00:00,2022-06-01T10:42:14.041397+00:00,2023-01-09T21:16:33.174476+00:00,1654336800.0,CA-QC,30.42,0.19,31.3,,14.93,17723.0,,,1008.69,3492.09,15239.6,hydroquebec.com,0.05,96.31,0.0,100.0,0.0,0.0,662.5,0.0,544.5,0.0,16516.0,,0.0,0.0,555.14,0.0,538.98,0.0,472.3,0.06,13665.41,7.71,0.0,0.0,0.0,0.0,,,-877.67,30.42,1008.69,14.93,-1522.65,30.42,-1091.77,30.42,-1.64,-0.63,35.24,278.27,274.79,0.12,,,,,,,,,,,975.7833333333333,999.9500289351852
2022-06-04 11:00:00+00:00,2022-06-01T11:41:23.384914+00:00,2023-01-09T21:16:33.174476+00:00,1654340400.0,CA-QC,30.3,0.17,31.09,,15.1,18328.5,,,944.14,3530.09,15742.55,hydroquebec.com,0.05,96.69,0.0,100.0,0.0,0.0,661.5,0.0,493.0,1.5,17172.5,,0.0,0.0,513.71,0.0,540.27,0.0,431.33,1.95,14248.09,7.2,0.0,0.0,0.0,0.0,,,-880.0,30.31,944.14,15.1,-1522.76,30.31,-1127.33,30.31,-1.77,-0.66,69.98,279.1,275.01,0.14,,,,,,,,,,,969.3416666666667,999.72265625
2022-06-04 12:00:00+00:00,2022-06-01T12:42:11.849575+00:00,2023-01-09T21:14:37.330160+00:00,1654344000.0,CA-QC,30.21,0.12,30.75,,15.5,19351.5,,,706.48,3422.15,16635.82,hydroquebec.com,0.03,97.7,0.0,100.0,0.0,0.0,658.5,0.0,396.5,3.0,18293.5,,0.0,0.0,377.59,0.0,546.05,0.0,347.39,5.26,15354.26,5.27,0.0,0.0,0.0,0.0,,,-898.33,30.21,706.48,15.5,-1523.23,30.21,-1000.58,30.21,-1.89,-0.62,113.52,279.98,275.13,0.16,,,,,,,,,,,931.5083333333336,998.3013310185185
2022-06-04 13:00:00+00:00,2022-06-01T13:44:04.873159+00:00,2023-01-09T20:56:51.251995+00:00,1654347600.0,CA-QC,29.87,0.13,30.48,,15.53,20232.0,,,861.61,3451.07,17642.54,hydroquebec.com,0.04,97.31,0.0,100.0,0.0,0.0,654.5,0.0,290.5,4.5,19282.5,,0.0,0.0,468.96,0.0,547.39,0.0,263.53,12.84,16343.42,6.39,0.0,0.0,0.0,0.0,,,-900.0,29.87,861.61,15.53,-1524.49,29.87,-1026.58,29.87,-1.97,-0.61,453.69,280.77,275.19,0.03,,,,,,,,,,,959.8666666666667,998.9077835648147
2022-06-04 14:00:00+00:00,2022-06-01T14:42:42.921236+00:00,2023-01-09T21:16:33.174476+00:00,1654351200.0,CA-QC,29.8,0.12,30.35,,15.8,20650.0,,,807.02,3420.55,18036.47,hydroquebec.com,0.03,97.56,0.0,100.0,0.0,0.0,649.5,0.0,218.0,7.0,19775.5,,0.0,0.0,433.82,0.0,545.95,0.0,205.93,19.68,16825.13,5.95,0.0,0.0,0.0,0.0,,,-900.0,29.8,807.02,15.8,-1524.21,29.8,-996.33,29.8,-2.0,-0.6,508.25,281.48,275.18,0.08,,,,,,,,,,,969.2499999999999,998.980295138889
2022-06-04 15:00:00+00:00,2022-06-01T15:44:17.632837+00:00,2023-01-09T21:16:33.174476+00:00,1654354800.0,CA-QC,29.54,0.15,30.23,,15.78,20822.0,,,1038.22,3527.06,18333.16,hydroquebec.com,0.04,96.93,0.0,100.0,0.0,0.0,646.5,0.0,286.0,7.5,19882.0,,0.0,0.0,555.64,0.0,542.19,0.0,275.42,28.12,16924.24,7.55,0.0,0.0,0.0,0.0,,,-900.0,29.54,1038.22,15.78,-1523.81,29.54,-1103.25,29.54,-1.97,-0.54,552.71,282.13,275.29,0.15,,,,,,,,,,,978.4166666666666,999.0309606481482
2022-06-04 16:00:00+00:00,2022-06-01T16:42:11.047467+00:00,2023-01-09T20:56:51.251995+00:00,1654358400.0,CA-QC,29.46,0.15,30.14,,15.92,20816.5,,,1040.22,3463.22,18393.49,hydroquebec.com,0.04,97.01,0.0,100.0,0.0,0.0,646.0,0.0,417.5,7.5,19745.5,,0.0,0.0,543.05,0.0,543.64,0.0,396.49,28.94,16873.95,7.43,0.0,0.0,0.0,0.0,,,-900.0,29.46,1040.22,15.92,-1524.22,29.46,-1039.0,29.46,-1.99,-0.67,585.79,282.47,275.03,0.21,,,,,,,,,,,977.7499999999999,999.0124131944444
2022-06-04 17:00:00+00:00,2022-06-01T17:44:48.931684+00:00,2023-01-09T21:16:33.174476+00:00,1654362000.0,CA-QC,29.55,0.15,30.21,,15.83,20620.0,,,995.64,3421.08,18194.56,hydroquebec.com,0.04,97.12,0.0,100.0,0.0,0.0,646.5,0.0,410.5,8.5,19554.5,,0.0,0.0,517.08,0.0,544.18,0.0,401.31,28.78,16696.02,7.19,0.0,0.0,0.0,0.0,,,-900.0,29.55,995.64,15.83,-1524.41,29.55,-996.67,29.55,-1.94,-0.64,607.2,282.85,275.1,0.3,,,,,,,,,,,1010.5916666666668,1000.1249421296297
2022-06-04 18:00:00+00:00,2022-06-01T18:43:54.359906+00:00,2023-01-09T20:56:51.251995+00:00,1654365600.0,CA-QC,29.76,0.28,30.28,,19.21,20319.5,,,994.76,3416.66,17897.6,hydroquebec.com,0.07,97.02,0.0,100.0,0.0,0.0,647.0,0.0,452.5,9.0,19211.0,,0.0,0.0,520.12,0.0,543.28,0.0,431.74,28.41,16360.7,13.34,0.0,0.0,0.0,0.0,,,-900.0,29.76,994.76,19.21,-1523.58,29.76,-993.08,29.76,-1.89,-0.76,617.17,283.02,275.08,0.38,,,,,,,,,,,1041.9916666666666,1001.7575231481482
2022-06-04 19:00:00+00:00,2022-06-01T19:41:34.194514+00:00,2023-01-09T20:56:51.251995+00:00,1654369200.0,CA-QC,29.95,0.41,30.32,,22.64,19987.5,,,994.09,3417.77,17563.82,hydroquebec.com,0.11,96.92,0.0,100.0,0.0,0.0,645.0,0.0,523.0,9.0,18810.5,,0.0,0.0,520.97,0.0,539.93,0.0,484.78,27.72,15970.98,19.43,0.0,0.0,0.0,0.0,,,-900.0,29.95,994.09,22.64,-1522.86,29.95,-994.92,29.95,-1.83,-0.82,614.51,283.08,275.05,0.08,,,,,,,,,,,977.9,1000.1100694444445
2022-06-04 20:00:00+00:00,2022-06-01T20:42:49.808169+00:00,2023-01-09T21:16:33.174476+00:00,1654372800.0,CA-QC,30.05,0.55,30.23,,26.48,20055.0,,,993.4,3419.52,17628.88,hydroquebec.com,0.15,96.92,0.0,100.0,0.0,0.0,645.0,0.0,622.5,7.5,18780.0,,0.0,0.0,517.79,0.0,540.2,0.0,562.41,26.83,15955.66,25.98,0.0,0.0,0.0,0.0,,,-900.0,30.05,993.4,26.48,-1524.52,30.05,-995.0,30.05,-1.88,-0.95,573.72,282.99,275.06,0.19,,,,,,,,,,,970.6333333333332,999.4390914351852
2022-06-04 21:00:00+00:00,2022-06-01T21:43:08.416484+00:00,2023-01-09T20:56:47.152988+00:00,1654376400.0,CA-QC,29.91,0.48,30.08,,26.22,20453.5,,,916.84,3476.78,17893.56,hydroquebec.com,0.13,97.27,0.0,100.0,0.0,0.0,648.5,0.0,719.0,5.0,19081.0,,0.0,0.0,464.32,0.0,542.99,0.0,646.17,19.96,16196.82,23.31,0.0,0.0,0.0,0.0,,,-900.0,29.91,916.84,26.22,-1524.28,29.91,-1052.5,29.91,-1.81,-0.98,526.75,282.75,275.06,0.3,,,,,,,,,,,971.4333333333334,998.7280381944445
2022-06-04 22:00:00+00:00,2022-06-01T22:42:08.918907+00:00,2023-01-09T21:10:30.813823+00:00,1654380000.0,CA-QC,29.71,0.23,29.79,,25.94,20918.5,,,452.08,3633.55,17737.03,hydroquebec.com,0.06,98.7,0.0,100.0,0.0,0.0,647.0,0.0,942.5,3.5,19325.5,,0.0,0.0,219.04,0.0,536.97,0.0,809.2,8.21,16152.51,11.09,0.0,0.0,0.0,0.0,,,-900.0,29.71,452.08,25.94,-1524.3,29.71,-1209.25,29.71,-1.92,-1.12,474.44,282.37,275.15,0.4,,,,,,,,,,,989.1333333333332,998.9099247685185
2022-06-04 23:00:00+00:00,2022-06-01T23:43:19.405378+00:00,2023-01-09T20:56:47.152988+00:00,1654383600.0,CA-QC,29.61,0.17,29.67,,25.88,21094.5,,,321.02,3686.09,17729.44,hydroquebec.com,0.04,99.07,0.0,100.0,0.0,0.0,644.5,0.0,1022.5,1.5,19426.0,,0.0,0.0,156.44,0.0,533.56,0.0,864.99,3.13,16163.37,7.95,0.0,0.0,0.0,0.0,,,-881.67,29.61,321.02,25.88,-1523.25,29.61,-1281.17,29.61,-1.82,-1.16,421.9,281.72,275.16,0.53,,,,,,,,,,,989.1333333333332,998.6234664351852
